Tenure,Monthly_Charges,Total_Charges,Support_Calls,Internet_Usage,Contract_Type,Churn
8,71.59,589.71,2,53.92,1,0
21,27.91,611.04,1,84.04,2,0
26,71.7,1869.56,1,46.75,1,0
24,81.2,1925.66,4,41.9,0,1
52,51.75,2708.81,6,39.74,0,1
58,95.65,5529.21,2,46.99,0,1
27,24.21,628.44,3,43.95,2,0
26,20.65,538.63,1,22.71,0,0
64,99.1,6372.14,1,11.82,1,1
4,45.51,225.39,2,46.97,2,0
13,86.19,1168.97,2,61.29,2,1
12,115.97,1417.24,2,55.99,1,1
70,43.94,3087.55,0,55.86,2,0
17,103.91,1765.78,1,41.62,0,1
43,38.49,1664.45,4,70.72,0,1
5,44.53,218.7,1,16.14,1,0
43,20.75,886.39,0,30.98,0,0
15,88.82,1306.5,0,51.32,1,0
55,35.7,1958.38,2,63.04,0,1
56,85.83,4814.56,3,29.57,1,1
45,24.95,1097.34,2,45.52,0,0
21,48.15,1011.06,0,21.62,1,0
48,88.56,4260.87,2,44.49,0,1
37,51.4,1903.91,1,27.32,0,1
32,31.23,976.97,0,64.21,0,0
45,46.97,2100.05,1,0.0,1,0
41,83.91,3393.52,0,16.86,0,1
58,117.43,6792.63,1,52.62,2,1
20,115.73,2297.32,3,46.23,0,1
24,21.21,526.28,1,9.59,2,0
48,117.76,5654.08,3,30.08,0,1
71,61.99,4375.92,2,13.3,1,0
7,106.59,718.47,3,56.7,2,1
8,112.97,889.63,2,73.33,0,1
32,39.33,1231.33,1,26.73,1,0
12,41.76,508.19,2,6.19,0,1
38,72.55,2774.29,2,61.94,0,1
28,98.06,2748.86,1,63.52,0,1
57,30.62,1733.08,3,18.02,2,0
65,107.57,6992.2,1,59.71,0,1
27,77.54,2125.67,1,44.98,0,1
28,109.76,3079.17,2,32.16,0,1
39,49.81,1951.81,3,49.85,2,0
20,90.33,1797.74,2,34.32,1,1
57,49.94,2854.81,3,66.81,0,1
25,61.25,1559.4,3,37.24,0,1
59,85.83,5050.63,2,42.15,1,1
41,112.86,4603.43,1,29.0,0,1
12,75.44,944.45,2,28.7,1,1
11,66.45,714.53,1,108.46,0,1
43,68.13,2914.7,2,95.85,1,0
35,113.86,3978.58,1,7.26,1,1
58,37.72,2180.84,1,60.14,0,1
18,114.63,2072.25,1,62.44,2,1
60,115.62,6954.51,4,20.22,0,1
46,108.6,5004.43,1,66.95,0,1
32,109.27,3459.69,2,67.56,1,1
34,104.73,3555.6,0,40.32,1,1
71,109.09,7759.68,0,33.45,0,1
52,55.81,2897.89,4,41.12,1,0
69,46.71,3223.27,1,71.32,0,1
4,67.96,323.91,5,47.58,1,1
13,26.21,305.62,0,83.72,1,0
40,82.5,3324.71,3,88.75,0,1
27,91.19,2486.56,2,10.19,0,1
57,63.32,3607.56,2,43.76,0,1
60,90.3,5406.85,0,84.64,0,1
71,70.0,4986.8,5,34.98,1,1
64,66.2,4222.54,2,61.62,2,0
23,82.77,1901.05,1,54.45,1,0
1,88.74,99.57,3,42.08,1,1
49,116.75,5712.2,2,37.62,0,1
43,96.88,4187.02,2,74.91,0,1
42,39.29,1636.15,1,28.99,1,0
71,64.55,4587.62,1,67.05,0,1
22,89.07,1922.31,5,49.54,0,1
49,116.38,5731.01,0,61.91,0,1
12,104.33,1299.0,2,69.77,0,1
24,89.2,2103.64,1,65.39,0,1
27,43.43,1185.62,5,52.11,2,0
66,42.53,2832.0,1,52.38,0,1
30,47.17,1371.51,0,33.93,0,1
14,36.61,523.64,1,31.09,0,1
9,94.85,825.78,1,85.33,0,1
71,22.87,1637.82,2,52.88,1,0
1,60.7,26.61,3,14.03,0,1
66,47.03,3104.27,1,24.58,0,1
17,34.55,580.91,3,12.03,0,1
31,37.96,1192.01,4,16.62,1,0
38,25.45,969.76,2,66.19,1,0
55,42.16,2318.43,4,57.17,1,0
31,105.61,3277.92,1,7.41,0,1
7,35.87,234.17,1,109.19,0,1
4,97.46,394.71,1,35.42,0,1
3,35.32,139.02,1,34.8,0,1
8,66.91,535.85,2,42.25,0,1
12,111.9,1370.98,0,45.99,1,1
30,43.09,1316.24,0,50.25,0,0
20,99.28,1967.99,4,28.29,2,1
25,26.49,659.76,2,56.42,0,1
4,28.02,129.6,0,67.12,0,1
7,75.37,502.52,2,55.73,0,1
2,94.02,226.35,1,11.32,0,1
44,53.1,2358.83,0,46.99,0,1
19,30.91,590.69,1,56.39,1,0
46,33.77,1537.89,1,58.2,1,0
5,112.16,600.44,1,63.28,0,1
31,45.15,1368.68,2,73.83,0,1
2,113.74,240.78,2,3.63,0,1
40,97.93,3916.93,2,28.0,1,1
61,32.37,1976.77,3,40.71,2,0
63,111.16,7003.57,2,7.52,0,1
52,82.42,4316.68,4,50.5,0,1
35,93.52,3252.92,3,71.95,0,1
42,75.25,3145.1,3,27.54,0,1
27,38.51,1061.9,5,25.75,0,1
20,60.87,1226.73,1,77.82,0,1
10,80.86,821.1,0,87.39,1,0
72,108.36,7801.49,3,43.17,1,1
17,113.38,1924.58,3,86.08,2,1
46,115.15,5263.72,4,39.01,0,1
62,21.19,1282.89,3,48.34,0,1
39,114.72,4454.38,0,39.98,0,1
34,57.89,2010.91,3,50.57,1,0
15,86.03,1298.11,1,43.99,0,1
63,62.21,3924.25,1,48.85,1,0
24,61.15,1455.64,1,67.01,0,1
5,113.35,578.27,2,66.45,1,1
1,111.28,133.12,3,62.71,0,1
6,77.38,468.87,4,37.29,0,1
6,33.67,211.0,2,44.47,1,0
35,44.41,1528.75,1,37.42,0,1
52,110.58,5727.05,0,46.08,0,1
34,56.19,1933.22,0,61.29,1,0
14,50.02,669.14,3,10.47,0,1
4,73.72,299.4,2,84.85,0,1
55,57.01,3129.67,6,42.27,0,1
11,108.17,1188.49,0,39.14,0,1
57,55.7,3192.68,2,35.83,0,1
72,22.48,1587.69,4,58.36,0,1
48,116.9,5637.21,2,22.38,0,1
4,68.98,282.93,3,58.63,1,1
25,81.25,2020.52,1,46.66,0,1
58,110.98,6401.07,2,56.83,1,1
3,101.64,267.26,3,55.05,2,1
65,104.32,6784.24,1,54.77,0,1
8,47.23,324.47,1,63.27,0,1
29,27.07,786.59,0,43.02,2,0
7,77.63,531.46,1,29.06,2,1
64,27.75,1773.18,2,43.14,1,0
38,36.63,1399.52,3,6.51,1,0
51,54.87,2818.4,2,71.72,1,0
16,107.69,1689.61,3,64.7,1,1
6,24.35,154.55,1,92.43,0,1
30,61.81,1850.56,2,70.97,0,1
2,30.69,28.2,4,49.2,0,1
48,34.72,1694.48,3,80.13,0,1
26,71.81,1869.4,4,45.78,0,1
6,55.57,304.62,3,47.88,0,1
54,88.82,4825.17,1,50.57,0,1
16,22.33,320.11,3,35.34,1,0
51,105.9,5366.93,1,0.0,0,1
17,31.46,528.77,2,0.0,0,1
29,51.79,1506.9,3,59.26,1,0
42,38.5,1610.31,6,20.2,1,0
50,87.75,4410.15,5,81.63,0,1
23,107.75,2482.23,2,51.19,0,1
46,57.07,2646.55,1,15.23,2,0
2,69.39,119.84,5,24.33,0,1
6,82.8,490.85,2,44.2,1,1
33,57.61,1902.91,2,58.73,0,1
61,34.76,2129.03,1,15.04,0,0
50,116.87,5839.43,3,44.9,0,1
13,27.0,365.57,3,47.9,0,1
23,109.78,2526.28,0,66.51,0,1
41,49.21,2042.8,5,52.42,1,0
23,32.43,736.5,0,32.08,0,0
21,61.69,1316.92,1,66.61,0,1
65,63.87,4141.44,0,61.35,1,0
16,90.35,1442.55,1,52.16,0,1
58,95.48,5553.39,2,7.54,1,1
45,64.25,2897.5,3,64.69,1,0
15,59.38,888.59,1,47.49,0,1
59,115.11,6813.26,4,63.45,0,1
35,31.88,1101.89,0,70.48,1,0
20,71.41,1419.11,4,71.07,1,1
24,29.75,721.25,2,55.18,0,0
37,36.58,1357.74,1,69.09,0,0
5,38.71,179.79,0,34.74,2,0
14,63.89,906.87,1,43.15,0,1
33,41.09,1358.87,3,38.34,1,0
3,101.03,324.47,1,82.76,0,1
40,103.07,4100.1,2,57.01,0,1
45,83.39,3756.73,0,81.29,0,1
21,99.29,2045.23,1,63.32,0,1
18,114.31,2039.01,3,60.41,0,1
43,70.52,3052.16,3,69.81,0,1
38,68.29,2598.12,1,52.6,0,1
2,36.13,52.96,2,72.67,0,1
36,28.01,1000.08,1,26.47,0,0
30,99.13,2983.08,1,67.17,0,1
29,96.91,2792.64,2,43.75,1,1
5,103.12,539.24,0,74.75,0,1
9,40.18,371.96,4,30.32,0,1
30,71.44,2174.55,2,52.13,0,1
27,74.17,1965.85,1,35.05,0,1
51,48.18,2465.9,3,64.3,0,1
2,70.43,157.62,1,55.38,2,1
46,87.49,3982.39,5,73.46,1,1
38,62.98,2410.83,1,39.48,2,0
39,69.99,2715.06,0,80.65,0,1
37,101.69,3750.9,5,41.73,0,1
31,32.8,1049.6,2,37.8,0,1
61,81.32,4930.66,1,56.8,2,0
29,111.77,3230.4,2,31.22,1,1
50,112.49,5625.78,1,85.52,1,1
53,69.84,3700.15,1,14.65,2,0
67,23.05,1573.72,2,37.6,2,0
53,34.56,1839.55,3,41.0,0,1
2,27.01,47.1,2,63.18,0,1
56,81.04,4545.65,3,55.23,0,1
46,63.74,2926.43,5,54.66,0,1
29,80.57,2350.1,4,46.42,0,1
65,37.84,2439.28,4,80.66,0,1
39,83.31,3268.22,4,28.78,2,1
47,98.07,4638.62,3,25.33,1,1
35,115.22,4024.84,2,76.87,0,1
59,29.21,1737.63,0,47.81,0,0
43,86.11,3746.36,1,74.1,0,1
14,66.3,912.71,2,43.95,1,0
19,98.35,1889.53,2,67.8,1,1
50,90.95,4540.77,1,26.14,0,1
62,100.09,6230.97,3,49.59,0,1
23,105.38,2463.23,1,58.64,0,1
6,31.88,214.34,1,14.38,0,1
68,84.85,5761.2,1,38.45,0,1
2,25.09,56.24,1,43.98,2,0
31,53.91,1663.69,7,36.27,0,1
62,59.88,3720.23,5,46.54,0,1
35,72.66,2563.83,0,18.9,1,0
62,57.68,3568.4,1,40.35,2,0
72,90.43,6530.61,4,46.9,1,1
50,60.15,3003.96,1,74.76,2,0
54,60.52,3250.31,2,71.41,0,1
19,81.36,1548.33,1,77.39,2,0
57,112.5,6394.17,2,32.44,2,1
42,99.78,4200.39,1,60.29,0,1
23,96.2,2207.08,7,37.65,0,1
64,81.77,5206.84,1,60.05,1,0
40,21.73,917.36,5,61.54,0,1
36,97.05,3504.5,1,57.38,0,1
40,115.6,4610.49,5,39.82,1,1
20,39.41,791.89,2,87.92,0,1
10,97.51,980.54,0,23.33,0,1
48,83.46,3981.11,0,23.62,0,1
58,44.69,2615.77,0,76.36,0,0
49,65.26,3196.16,2,58.54,1,0
36,119.94,4341.76,1,35.07,0,1
37,112.22,4165.08,3,45.64,2,1
31,31.77,999.71,1,24.44,0,0
7,84.32,599.7,6,33.73,1,1
37,62.32,2280.57,1,25.07,1,0
24,47.49,1161.95,3,25.76,1,0
22,20.36,464.54,2,74.4,0,0
6,28.33,180.44,4,51.03,0,1
4,47.55,196.89,5,56.23,0,1
26,68.38,1808.51,2,76.42,0,1
40,118.68,4746.42,2,79.85,0,1
40,101.99,4065.35,0,38.64,1,1
3,103.08,307.52,2,64.2,0,1
39,48.33,1848.25,2,41.07,0,1
9,68.63,619.25,0,52.77,1,0
71,79.73,5632.15,2,59.18,2,1
7,54.25,327.78,0,63.76,0,1
4,94.16,361.48,1,57.97,0,1
6,110.74,677.89,4,50.11,0,1
22,75.6,1640.21,1,37.37,1,0
21,35.59,702.21,4,28.44,0,1
48,74.05,3532.48,1,38.23,0,1
56,115.86,6461.11,4,43.11,1,1
27,25.51,685.83,4,56.29,0,1
64,60.02,3835.17,2,24.63,1,0
34,95.2,3220.29,5,50.45,0,1
27,77.21,2085.46,1,72.7,0,1
4,83.72,311.65,1,56.19,0,1
44,40.75,1762.31,1,71.02,2,0
12,96.52,1144.82,2,48.7,0,1
3,49.67,170.49,2,71.62,2,1
6,47.04,273.93,1,62.56,1,0
22,73.82,1640.39,3,54.21,1,1
45,52.78,2380.96,0,55.18,0,1
69,36.31,2497.83,3,55.09,1,0
51,96.09,4862.34,3,44.65,1,1
17,62.81,1034.76,1,56.08,0,1
21,41.92,880.55,1,29.51,1,0
8,32.55,263.03,2,56.8,2,0
22,79.98,1750.72,1,42.74,0,1
26,78.54,2042.37,3,62.6,0,1
30,38.87,1183.26,5,14.05,2,1
23,61.05,1435.29,1,49.94,1,0
17,92.39,1599.38,0,21.33,2,0
14,28.91,388.89,2,12.03,0,1
56,51.6,2910.32,3,40.38,1,0
53,109.43,5795.88,3,72.41,0,1
33,89.79,2906.01,2,27.5,1,1
32,31.43,1030.39,2,52.14,0,1
46,42.66,1980.02,4,42.73,0,1
29,56.62,1648.3,2,24.58,2,0
9,118.0,1032.26,2,50.54,1,1
61,83.68,5088.03,4,74.17,0,1
67,85.5,5720.96,3,39.34,0,1
52,62.97,3287.4,1,19.06,0,1
34,109.71,3713.17,2,19.44,1,1
59,24.74,1467.87,1,45.99,0,0
32,48.3,1540.38,0,34.71,1,0
55,96.53,5268.05,1,19.28,1,1
20,55.86,1096.0,0,37.54,0,1
17,41.13,697.37,3,21.03,0,1
64,57.33,3690.19,2,48.45,0,1
26,65.65,1660.51,2,72.42,2,0
55,117.91,6494.77,1,65.23,2,1
53,51.3,2719.26,1,56.02,0,1
45,94.83,4293.05,5,56.26,1,1
7,100.02,697.21,2,78.65,0,1
58,59.42,3445.42,3,75.46,0,1
23,67.86,1585.08,2,59.39,2,1
51,59.12,3036.35,3,32.85,0,1
26,72.59,1867.77,2,63.55,0,1
1,39.17,43.16,4,53.86,0,1
5,56.39,245.3,1,23.43,1,0
51,41.57,2062.62,3,32.14,2,0
65,47.04,3044.59,1,12.32,1,0
28,86.33,2395.3,1,71.13,1,0
52,87.78,4582.53,2,28.29,1,1
59,64.72,3861.63,3,43.22,2,0
41,46.96,1921.34,3,57.35,0,1
13,84.66,1125.18,0,92.58,0,1
1,89.77,109.3,1,28.9,0,1
2,57.46,120.4,1,58.98,0,1
46,115.41,5319.61,3,64.24,1,1
57,97.9,5618.3,4,32.74,1,1
37,39.55,1488.02,1,60.39,1,0
65,106.87,6939.4,3,47.26,1,1
8,63.48,471.75,1,0.0,0,1
2,23.39,86.91,2,76.3,0,1
48,21.68,1037.79,2,40.75,0,1
55,89.25,4875.24,1,20.04,0,1
39,88.16,3457.75,2,45.27,0,1
57,108.82,6194.44,3,65.57,1,1
43,51.64,2213.33,1,36.5,0,1
36,90.21,3226.21,3,81.92,1,1
35,39.56,1409.89,1,70.22,0,1
7,25.91,177.9,1,35.92,0,1
51,111.7,5704.92,2,62.93,0,1
20,95.86,1883.29,2,49.43,1,1
16,35.95,541.91,4,53.29,0,1
42,57.99,2434.19,2,71.85,0,1
33,88.12,2909.31,0,21.04,0,1
53,109.74,5804.76,0,30.12,0,1
34,99.11,3341.07,1,3.12,0,1
27,70.21,1870.31,1,43.75,0,1
66,33.95,2215.75,2,62.47,0,1
70,68.08,4755.84,4,70.38,0,1
22,84.29,1867.95,3,51.3,0,1
60,93.56,5620.3,3,1.22,0,1
44,49.23,2163.88,2,28.49,0,1
21,37.73,783.64,4,56.98,0,1
64,105.23,6742.66,0,29.33,0,1
6,33.08,161.22,3,61.12,0,1
61,37.89,2321.52,1,85.22,0,0
34,56.57,1939.85,2,18.49,0,1
15,90.53,1377.75,2,50.38,0,1
3,26.17,103.47,2,45.05,0,1
37,35.39,1319.77,2,63.98,0,1
13,56.26,731.86,2,0.0,0,1
15,37.01,566.57,3,30.78,0,1
38,59.04,2226.93,2,67.21,1,0
18,45.91,832.31,3,50.04,0,1
56,39.56,2192.32,2,17.17,2,0
63,78.01,4872.12,3,65.69,2,1
53,111.86,5882.04,2,41.51,0,1
1,116.18,128.84,2,86.26,0,1
67,82.48,5535.63,2,42.94,0,1
17,87.66,1507.15,4,57.12,0,1
3,38.69,94.95,1,52.94,0,1
61,77.71,4743.76,4,43.43,1,1
39,90.14,3493.69,0,51.87,0,1
45,75.56,3396.81,0,96.2,0,1
22,64.27,1454.54,1,87.6,0,1
36,103.81,3720.34,1,52.34,0,1
40,111.9,4479.26,1,48.59,2,1
6,63.37,386.92,0,46.74,0,1
8,60.93,475.34,1,50.53,1,0
64,24.34,1573.39,6,66.39,1,0
1,44.13,63.83,1,39.65,1,1
34,32.84,1123.31,3,22.07,0,1
55,28.42,1552.27,1,38.51,0,0
44,53.65,2323.28,1,41.86,0,1
10,107.09,1083.51,2,64.77,1,1
69,100.44,6927.79,2,40.79,1,1
41,93.13,3836.83,3,51.87,0,1
63,46.48,2936.51,4,3.98,0,1
59,61.48,3636.44,8,54.91,2,1
49,49.55,2385.42,4,40.13,2,0
28,50.95,1413.71,1,45.68,0,1
16,89.37,1444.0,0,66.91,0,1
70,73.74,5169.02,3,55.54,0,1
42,108.15,4534.12,0,76.57,0,1
52,24.66,1296.01,1,48.46,1,0
9,42.86,332.83,4,75.11,1,0
36,61.03,2174.69,1,52.78,2,0
62,89.1,5530.34,1,51.77,2,1
28,98.67,2772.99,4,39.76,1,1
64,43.19,2782.04,1,51.4,1,0
58,93.46,5395.98,1,29.84,0,1
30,50.07,1518.6,2,84.92,0,1
45,62.36,2797.08,1,43.46,0,1
3,119.65,348.17,0,87.95,1,1
7,34.0,241.18,3,70.15,2,0
4,69.36,255.26,2,35.4,0,1
68,91.87,6245.48,1,20.69,0,1
8,116.09,936.08,3,54.16,2,1
63,84.26,5341.94,2,13.81,1,1
32,23.68,768.2,6,15.51,0,1
72,73.97,5372.55,3,38.11,0,1
23,76.3,1756.85,2,54.62,0,1
8,25.25,216.1,1,83.56,2,0
46,39.78,1834.51,1,57.59,2,0
26,95.33,2488.36,3,41.3,0,1
26,68.74,1772.11,4,49.34,0,1
45,75.9,3423.78,1,56.36,0,1
39,68.22,2702.28,0,61.03,1,0
49,110.89,5429.57,0,36.91,1,1
18,102.78,1863.48,0,42.02,1,0
67,76.4,5088.75,1,52.16,0,1
5,89.79,405.99,2,44.09,0,1
46,79.68,3656.61,2,50.15,0,1
9,49.69,465.53,0,60.4,0,1
34,63.07,2122.91,1,35.65,0,1
35,60.31,2074.46,2,13.65,0,1
2,65.47,142.78,2,39.05,0,1
21,93.57,2004.01,0,23.59,0,1
33,65.51,2177.74,2,43.99,2,0
3,88.11,229.29,2,68.86,0,1
67,111.22,7462.36,1,39.22,0,1
39,31.87,1217.3,1,18.22,0,1
40,91.18,3629.71,3,69.32,0,1
71,93.44,6653.8,4,52.01,1,1
55,31.6,1761.19,2,93.91,0,1
15,78.72,1181.65,2,34.84,0,1
33,55.89,1816.95,1,64.96,1,0
17,45.11,753.78,2,31.92,0,1
29,101.0,2930.23,3,50.43,0,1
24,116.31,2807.72,3,54.56,0,1
21,72.6,1490.49,1,52.56,0,1
27,113.87,3014.21,2,68.11,1,1
36,65.41,2355.8,2,49.74,0,1
72,49.71,3597.76,2,35.38,0,1
43,26.42,1133.61,0,31.34,1,0
68,90.41,6158.29,2,59.24,1,1
2,89.91,165.13,4,0.0,1,1
5,26.25,125.64,1,29.65,0,1
35,52.61,1858.49,2,49.06,0,1
4,99.74,390.82,3,18.17,1,1
15,69.46,1064.33,2,61.63,0,1
71,74.71,5285.21,2,71.07,0,1
29,100.07,2915.95,3,60.46,2,1
59,49.23,2927.33,1,42.73,1,0
41,37.78,1519.78,3,77.01,0,1
7,99.0,685.23,2,33.54,1,1
13,109.14,1411.3,2,35.21,0,1
45,65.1,2950.98,3,60.86,0,1
44,33.47,1450.34,2,28.39,1,0
36,28.36,1024.92,1,54.16,1,0
39,110.94,4319.11,2,32.93,0,1
44,112.82,4960.01,3,38.62,1,1
10,103.7,1028.43,5,67.28,0,1
46,61.67,2856.08,5,60.31,1,1
10,99.74,1008.82,2,22.69,1,1
43,47.4,2043.68,2,122.6,0,1
68,109.32,7449.45,1,74.31,0,1
33,74.5,2475.72,4,41.77,0,1
27,85.47,2288.45,0,59.54,2,0
51,112.93,5806.45,2,46.84,1,1
49,62.99,3075.23,0,32.7,0,1
1,109.44,106.71,2,34.75,0,1
62,56.48,3505.78,1,52.61,0,1
61,73.61,4481.19,2,44.86,0,1
34,81.11,2747.98,2,83.67,0,1
30,71.75,2155.09,1,35.51,0,1
44,104.46,4612.79,2,98.38,0,1
69,29.19,2010.71,1,35.17,1,0
14,31.77,427.6,2,85.56,0,1
68,118.01,8042.07,0,32.1,1,1
59,27.46,1621.36,3,47.34,0,1
28,104.53,2919.79,4,28.38,0,1
50,33.29,1680.74,3,59.07,0,1
39,101.61,3969.0,3,72.05,0,1
7,52.4,403.45,2,43.48,1,0
47,41.12,1936.13,1,23.41,0,1
65,113.95,7396.75,3,80.32,0,1
60,57.53,3441.51,3,73.44,2,0
67,35.35,2397.37,0,64.82,2,0
11,101.8,1150.38,3,48.9,1,1
39,77.14,3004.78,1,54.56,0,1
22,104.18,2330.95,2,52.28,1,1
22,62.94,1399.59,0,43.78,1,0
61,97.3,5926.44,0,55.37,2,0
67,74.89,5084.56,2,48.56,2,0
25,48.2,1202.67,0,48.71,0,1
13,118.15,1536.25,2,45.16,1,1
28,98.17,2736.2,0,44.98,0,1
13,111.22,1441.37,6,56.28,0,1
14,74.04,1023.06,1,31.66,0,1
12,29.81,383.09,2,60.23,0,1
54,88.48,4786.07,7,84.61,0,1
42,49.68,2063.63,2,71.9,0,1
63,85.31,5359.31,0,68.36,1,0
29,37.25,1092.9,3,73.59,2,0
32,67.1,2129.94,2,59.2,0,1
12,69.03,824.59,1,79.17,0,1
71,26.15,1847.63,0,71.77,0,0
28,84.03,2356.34,3,50.1,0,1
40,48.77,1943.03,4,46.86,1,0
24,20.07,467.58,2,92.89,1,0
43,71.41,3089.58,3,44.38,0,1
16,23.05,351.89,4,74.35,1,0
30,80.43,2403.63,3,39.12,0,1
55,52.53,2892.28,0,10.85,2,0
14,109.47,1561.8,0,27.14,0,1
50,55.63,2787.27,1,51.86,2,0
20,43.47,869.53,0,41.45,2,0
2,50.8,92.88,2,48.33,1,1
43,107.06,4600.73,1,41.53,0,1
33,52.79,1740.08,2,48.35,1,0
9,22.53,219.88,0,46.78,0,0
61,41.11,2516.61,3,44.11,0,1
63,32.7,2059.31,1,48.3,2,0
1,28.95,36.23,2,63.71,0,1
54,54.39,2961.39,3,60.32,2,0
52,30.55,1595.23,2,83.63,2,0
4,86.02,352.2,4,36.61,0,1
66,119.07,7857.86,3,29.21,0,1
14,22.98,324.93,0,56.96,1,0
48,68.74,3291.56,1,34.22,0,1
72,114.63,8272.23,1,66.96,1,1
7,98.8,668.96,3,54.89,0,1
52,104.13,5413.5,1,23.84,0,1
19,55.35,1046.88,1,14.77,0,1
55,74.32,4102.85,0,90.42,2,0
41,73.85,3031.9,4,24.39,1,1
42,91.28,3843.55,5,55.67,0,1
58,59.73,3439.14,4,59.61,1,1
54,30.75,1641.7,1,41.68,1,0
33,25.65,886.84,2,32.8,1,0
1,104.16,113.27,1,52.32,0,1
14,98.15,1351.28,4,56.71,1,1
70,51.36,3607.73,1,57.01,0,1
58,84.66,4913.88,0,65.36,0,1
54,76.68,4129.33,1,21.78,0,1
64,79.27,5089.65,1,41.16,1,0
19,117.66,2231.93,2,38.14,0,1
70,30.02,2092.29,1,43.76,2,0
26,73.45,1907.58,3,57.59,2,1
36,106.34,3815.43,3,73.28,0,1
17,48.69,830.76,2,81.98,2,0
28,86.3,2399.03,3,65.44,2,1
62,21.3,1299.94,4,29.27,0,1
7,108.26,755.74,2,38.39,1,1
35,29.25,1033.17,5,29.69,2,0
63,43.83,2757.34,1,18.62,1,0
20,30.16,600.41,3,61.49,0,1
26,90.72,2344.29,2,61.02,1,1
51,99.34,5035.73,1,32.93,1,1
16,54.34,895.92,1,76.96,0,1
11,96.8,1076.23,3,21.5,0,1
10,90.02,896.16,3,11.98,0,1
7,53.57,397.45,5,65.83,0,1
6,40.64,265.73,2,76.69,0,1
21,50.8,1081.58,2,61.81,1,0
8,33.74,245.66,1,38.76,1,0
42,51.77,2172.5,2,86.11,0,1
69,80.44,5566.38,3,84.16,0,1
6,82.42,512.57,3,27.03,1,1
35,82.52,2873.87,2,59.09,1,1
45,107.91,4860.27,1,45.61,0,1
70,60.46,4253.71,1,62.86,0,1
55,69.83,3847.86,4,38.41,1,1
37,29.27,1099.24,0,48.59,0,0
28,35.49,962.11,0,62.26,2,0
24,108.05,2574.79,2,84.45,0,1
59,104.34,6148.82,2,42.9,1,1
65,65.0,4239.23,1,27.9,0,1
46,43.05,1998.87,0,5.92,2,0
3,56.41,142.87,1,5.36,0,1
71,69.22,4923.6,3,87.56,0,1
70,104.27,7301.92,1,28.59,0,1
17,98.87,1700.8,3,25.63,1,1
2,96.92,197.79,2,51.3,0,1
66,83.86,5528.93,5,37.79,1,1
32,99.77,3222.27,5,60.48,1,1
12,119.49,1416.78,3,81.13,1,1
3,35.87,104.04,2,38.34,0,1
5,40.1,198.1,1,47.71,1,0
7,103.44,715.48,0,64.83,0,1
2,71.71,134.8,4,68.33,0,1
4,92.1,386.56,2,47.6,0,1
11,74.24,853.15,1,63.53,1,0
57,87.69,5034.43,2,46.94,0,1
36,79.95,2853.35,1,49.95,0,1
51,91.9,4662.23,0,57.77,1,1
41,21.48,860.9,2,67.08,0,0
1,69.35,59.3,1,25.24,0,1
47,83.01,3862.11,3,40.4,0,1
34,78.5,2692.66,2,24.44,0,1
22,92.45,2036.07,2,11.77,0,1
44,42.27,1861.53,2,36.16,0,1
35,63.11,2175.31,0,66.33,0,1
18,25.71,451.58,4,51.99,0,1
37,64.69,2399.59,1,48.77,0,1
56,104.05,5798.26,2,57.96,0,1
63,79.88,5022.07,2,56.34,0,1
23,117.71,2751.74,3,16.91,0,1
11,69.0,775.66,0,42.98,0,1
45,101.99,4579.43,2,51.02,0,1
26,117.74,3074.32,3,25.06,1,1
71,40.63,2845.56,2,8.77,1,0
51,29.84,1526.37,2,71.53,2,0
18,59.41,1079.98,1,28.97,0,1
68,91.97,6225.19,0,44.45,2,0
57,84.14,4789.49,1,77.37,2,0
60,79.25,4745.95,0,30.84,1,0
66,56.33,3754.43,1,36.55,1,0
30,118.7,3552.79,1,39.87,0,1
10,90.64,901.21,0,82.95,0,1
11,88.85,947.69,3,62.85,1,1
62,60.78,3732.09,1,71.52,0,1
22,108.13,2375.35,4,34.2,0,1
2,96.74,201.24,3,25.55,1,1
59,25.54,1517.93,1,89.0,0,0
17,71.12,1225.85,0,67.99,0,1
16,97.23,1532.33,0,52.41,0,1
56,39.71,2258.28,2,52.51,1,0
69,29.14,2012.94,4,59.64,2,0
21,79.51,1723.2,2,53.46,0,1
46,30.68,1381.73,2,53.08,0,0
3,103.69,320.27,1,27.04,1,1
69,115.99,7972.7,4,85.06,0,1
6,44.71,257.14,2,67.75,0,1
11,86.37,979.38,4,81.71,0,1
44,116.63,5122.41,1,13.63,0,1
36,39.94,1418.78,3,41.44,1,0
37,52.2,1942.46,3,25.21,0,1
54,89.57,4812.41,1,71.74,0,1
14,60.93,825.34,3,73.71,1,1
39,96.07,3748.25,1,34.11,2,1
20,90.62,1800.73,2,56.04,0,1
31,22.76,701.16,1,40.65,0,0
46,45.76,2133.66,0,57.87,1,0
60,59.36,3610.79,2,44.74,2,0
32,36.01,1134.31,3,72.36,0,1
13,86.7,1134.24,3,75.52,0,1
21,93.9,1990.18,3,80.36,2,1
27,86.33,2325.12,1,5.31,0,1
14,111.34,1558.17,1,78.13,0,1
32,104.57,3336.09,1,63.19,1,1
43,47.97,2058.99,1,63.48,1,0
14,22.42,304.0,2,68.26,0,0
69,112.73,7771.07,1,78.61,0,1
6,84.25,459.67,0,77.53,0,1
3,81.29,209.87,2,2.93,0,1
39,72.76,2817.36,1,60.81,0,1
