Marketing_Spend,Seasonality_Index,Product_Price,Promotion_Discount,Competitor_Price,Weekly_Sales
1258.66,0.75,29.12,0.43,31.92,515
2989.24,0.59,81.88,0.42,86.32,452
6459.57,1.31,76.15,0.14,82.01,637
8514.66,1.08,51.43,0.09,50.95,896
2531.15,0.93,49.76,0.03,61.12,551
6262.51,1.0,37.9,0.1,40.89,711
2297.38,0.91,59.81,0.25,55.73,574
6068.61,0.95,95.77,0.21,91.77,617
1163.64,0.68,36.95,0.26,35.37,490
6020.26,1.18,84.19,0.17,88.41,637
5695.98,0.76,49.12,0.47,51.4,620
1385.63,0.82,48.38,0.36,52.27,468
7204.75,0.99,44.11,0.42,44.62,819
6150.29,1.49,95.84,0.4,89.01,731
6607.88,0.95,53.29,0.06,60.82,711
5767.97,0.67,60.71,0.17,58.42,662
7497.94,1.16,61.42,0.33,58.8,840
5725.03,0.71,49.15,0.18,51.44,696
9300.43,1.39,34.63,0.06,37.69,915
9491.58,1.23,84.04,0.22,93.39,806
7540.08,0.56,53.49,0.23,45.4,783
9205.86,0.78,63.45,0.29,62.19,863
9308.39,0.8,52.5,0.48,57.37,864
3357.99,1.37,65.64,0.32,69.18,532
9945.37,1.32,94.4,0.29,96.97,837
3406.93,1.36,83.67,0.29,86.04,387
1166.85,1.5,45.71,0.07,45.42,488
9660.02,1.06,88.94,0.02,89.26,797
3013.46,0.56,25.92,0.33,29.08,556
6257.09,1.03,82.83,0.24,85.28,733
9736.01,1.02,90.39,0.27,92.31,810
1445.05,0.98,84.42,0.0,89.32,447
3423.81,0.51,63.24,0.48,74.05,483
6479.42,0.64,39.54,0.48,49.18,741
7863.02,0.7,54.13,0.31,50.08,854
8266.3,1.37,31.14,0.06,29.86,825
8954.61,0.62,60.63,0.17,64.46,858
2515.92,0.94,57.95,0.15,49.08,479
4330.34,1.1,48.33,0.43,53.11,637
7428.29,0.75,59.22,0.08,57.22,795
7437.79,0.78,21.84,0.34,19.91,811
3772.49,1.24,60.31,0.48,64.19,567
3738.01,1.31,84.85,0.37,89.82,544
3885.78,1.21,39.32,0.27,38.88,677
9028.72,1.45,35.8,0.4,44.07,993
9185.6,0.79,60.98,0.28,62.13,847
1133.45,1.5,79.29,0.14,85.95,393
3925.15,0.56,26.19,0.09,20.53,686
4528.32,0.77,32.93,0.44,36.81,667
9841.47,1.01,74.07,0.07,68.04,930
9497.51,0.85,47.36,0.14,46.76,889
6654.93,0.64,11.95,0.41,19.91,737
1412.25,1.28,66.81,0.28,62.09,444
2720.95,0.76,14.56,0.34,14.49,631
4907.86,1.14,25.03,0.11,31.62,622
9631.32,1.2,45.22,0.46,53.21,985
1852.34,0.63,99.49,0.07,95.56,369
8122.17,0.55,59.19,0.44,61.17,644
2720.73,1.47,85.57,0.33,86.4,513
5570.66,1.29,50.7,0.15,51.93,726
7902.74,0.88,94.85,0.09,89.03,783
7232.46,1.22,20.43,0.49,18.03,862
7981.73,1.24,27.0,0.38,24.36,908
8322.33,1.28,66.05,0.1,64.68,793
3751.68,1.31,47.48,0.13,36.29,675
4276.28,0.96,41.64,0.1,40.72,643
8341.68,0.85,99.69,0.14,96.1,787
1347.79,0.88,37.61,0.43,37.12,599
5630.09,0.96,41.14,0.45,45.47,652
9283.64,0.81,14.61,0.25,3.55,896
8965.04,0.7,78.23,0.5,71.05,822
8238.74,1.26,24.45,0.0,26.62,916
1193.94,1.38,57.26,0.04,60.23,416
8989.18,1.38,39.91,0.08,40.91,900
9204.98,0.8,60.74,0.43,57.29,830
6973.03,0.63,57.12,0.36,53.02,650
3690.23,0.96,84.89,0.4,86.81,541
5409.35,0.72,59.28,0.4,57.53,663
7863.57,0.96,98.69,0.41,91.47,746
8317.26,1.08,51.47,0.2,55.29,777
4090.1,1.32,96.86,0.48,99.7,504
3934.6,1.29,52.53,0.43,47.53,615
7625.63,0.52,85.38,0.26,80.16,686
7177.2,0.58,17.34,0.3,21.38,777
5618.77,1.47,62.39,0.38,60.59,764
4782.34,0.82,56.41,0.43,56.92,646
6914.44,1.38,90.55,0.13,93.34,651
1291.9,0.7,19.61,0.46,11.96,605
1681.21,1.35,84.99,0.23,82.94,382
6157.78,0.56,99.74,0.27,99.93,586
2892.51,0.65,79.95,0.37,82.37,417
7973.06,1.31,38.25,0.21,41.36,902
7951.28,1.38,40.4,0.18,44.26,801
7389.66,1.0,61.97,0.5,64.07,668
9132.42,0.69,26.89,0.5,32.84,878
2267.51,1.22,17.1,0.44,14.39,612
3333.16,0.62,10.45,0.37,6.84,672
3270.69,1.17,93.23,0.16,89.52,500
8041.5,1.13,81.13,0.33,72.79,785
5692.1,0.97,83.02,0.08,87.89,623
3274.08,1.12,34.72,0.23,44.43,538
2227.84,1.17,67.0,0.12,73.71,496
9037.15,1.07,78.23,0.49,74.83,838
7229.16,0.59,55.82,0.33,52.67,750
5756.72,0.57,84.48,0.21,83.96,629
9689.24,1.49,33.51,0.2,23.86,916
8646.32,1.32,67.8,0.01,73.87,833
2603.09,0.88,75.52,0.5,84.17,444
5573.18,1.26,44.83,0.18,46.77,765
5374.71,0.5,25.55,0.11,42.31,672
8598.58,1.0,73.74,0.31,70.82,859
2341.79,0.5,65.43,0.01,76.2,361
5066.08,0.96,69.65,0.07,66.09,607
6728.86,1.24,36.89,0.47,35.71,726
9507.29,1.04,15.58,0.31,13.15,1064
9093.38,0.81,54.01,0.1,56.81,820
5804.63,1.28,25.28,0.26,23.73,763
6460.49,1.26,19.02,0.17,18.28,919
8671.61,1.31,29.89,0.41,32.13,927
7699.49,1.09,49.26,0.15,44.77,832
8914.02,1.24,47.06,0.49,43.12,819
9063.38,1.32,86.4,0.38,93.79,807
8493.27,0.91,23.94,0.04,24.02,897
1084.4,0.98,19.31,0.19,15.26,589
3798.4,1.13,83.53,0.29,81.79,614
4631.65,0.99,40.06,0.32,34.3,749
7101.24,0.61,96.29,0.28,104.15,637
3761.75,1.49,65.61,0.34,64.75,635
3912.02,1.39,80.2,0.15,68.6,574
4601.83,1.32,92.81,0.2,98.48,442
9598.0,1.41,67.55,0.12,64.87,933
4934.42,0.75,77.19,0.12,78.6,579
2266.05,1.29,12.32,0.47,9.1,628
1057.2,0.77,69.08,0.27,63.8,417
3129.51,1.39,42.17,0.21,42.32,531
9449.3,0.66,45.12,0.49,45.78,853
9594.93,1.44,30.9,0.38,29.74,1001
5761.01,0.95,13.2,0.47,10.41,828
6817.27,0.82,89.19,0.31,99.97,682
8163.26,1.42,93.47,0.45,97.36,693
1502.99,1.32,50.22,0.19,48.89,445
4368.77,1.21,58.31,0.32,56.6,581
6780.23,0.99,44.87,0.13,51.22,770
9084.28,0.82,26.27,0.18,21.57,935
7541.47,0.65,54.9,0.04,55.23,773
4150.55,1.47,23.68,0.3,24.81,678
9189.84,0.96,65.64,0.06,65.73,786
6981.58,1.36,68.63,0.29,60.59,733
8472.12,0.98,35.56,0.0,32.08,863
4469.57,1.06,68.06,0.25,67.5,518
1019.43,0.97,87.88,0.14,82.13,337
2495.52,1.45,80.01,0.3,74.56,513
9344.6,0.7,35.15,0.42,29.07,960
1298.12,0.54,34.09,0.19,36.74,478
6364.35,1.08,96.13,0.46,95.22,628
4682.15,0.79,51.17,0.09,49.98,556
4866.21,0.83,53.05,0.07,53.63,658
4607.37,1.44,37.74,0.41,33.5,719
1606.83,1.41,35.7,0.28,33.11,499
2100.97,0.57,57.25,0.3,59.0,488
1566.45,1.49,60.9,0.2,65.72,440
1485.17,0.78,24.36,0.33,32.31,512
1770.5,0.58,38.41,0.45,37.98,477
7269.55,0.71,26.37,0.45,28.62,892
2027.85,1.35,78.97,0.01,74.97,604
3353.44,1.38,80.33,0.16,73.17,560
6912.54,0.84,60.68,0.04,67.42,728
2010.39,1.13,97.2,0.43,98.68,402
9192.31,0.71,98.12,0.25,101.22,695
5297.36,0.67,42.94,0.27,41.45,767
9667.52,1.46,69.95,0.24,72.54,840
2732.6,1.35,10.04,0.03,16.68,675
1275.62,1.41,80.65,0.44,74.9,374
6312.53,1.38,74.05,0.25,66.03,794
3958.65,1.37,29.36,0.11,30.39,724
6151.51,0.97,23.54,0.12,28.95,745
5262.85,1.27,63.15,0.11,66.3,722
5114.41,1.05,78.58,0.2,87.78,509
8660.6,0.56,43.93,0.42,38.02,856
2726.51,0.64,19.32,0.12,16.73,709
5496.71,0.86,93.23,0.16,93.56,506
4744.04,0.82,90.95,0.38,90.35,627
7063.92,1.08,42.12,0.2,47.75,763
1451.19,0.85,65.43,0.09,60.15,512
5764.78,0.95,99.74,0.22,96.23,635
5306.87,0.92,32.18,0.09,32.27,736
9762.23,0.9,17.87,0.37,11.73,1020
7802.4,0.99,74.78,0.09,67.78,782
2394.81,1.34,38.34,0.29,37.67,475
5582.93,1.04,82.31,0.1,77.66,690
8053.63,1.32,47.53,0.22,51.19,812
5721.12,0.69,40.55,0.03,36.08,738
4210.31,1.05,50.54,0.28,33.51,725
4389.9,1.21,56.74,0.13,64.19,654
4303.04,0.88,29.23,0.21,38.27,554
1179.59,1.31,51.7,0.24,49.99,486
7575.37,1.13,77.22,0.25,80.53,721
6497.95,0.51,96.8,0.11,91.29,732
3418.1,1.32,95.23,0.13,96.65,484
6670.21,0.67,41.12,0.03,47.41,747
3778.56,1.35,57.61,0.41,58.99,537
3190.43,1.24,98.64,0.01,95.17,434
7670.38,1.21,12.78,0.48,6.8,978
8281.99,1.2,42.79,0.1,32.5,970
6631.38,0.75,46.29,0.33,52.63,721
8057.32,1.49,71.74,0.33,75.57,882
4291.3,1.09,75.45,0.17,70.8,511
1646.23,1.08,95.32,0.1,93.65,421
6443.97,1.3,91.64,0.4,91.28,616
3303.79,0.62,51.19,0.25,46.75,546
7997.31,1.36,74.76,0.15,75.3,706
4222.97,1.11,47.49,0.13,41.74,642
7036.06,0.58,25.51,0.47,24.44,761
5975.8,1.03,49.0,0.13,52.05,731
8357.36,1.39,18.17,0.47,17.42,913
8490.75,1.41,18.87,0.04,15.81,938
1614.68,1.13,27.94,0.47,26.51,539
3656.04,1.02,59.66,0.37,57.26,661
8837.91,1.0,34.77,0.1,36.05,954
4635.91,0.67,38.89,0.21,41.02,789
5633.82,0.68,36.77,0.23,33.69,742
2650.09,1.2,28.49,0.02,25.38,615
5974.18,1.2,31.76,0.16,31.34,826
3381.53,0.5,45.71,0.43,50.81,513
8463.1,0.85,88.09,0.09,80.69,868
2802.2,1.22,53.51,0.4,53.45,534
4238.7,0.64,82.04,0.32,77.88,585
1855.67,1.25,18.73,0.19,22.18,558
6291.84,0.87,75.01,0.4,74.45,711
9477.75,1.44,75.94,0.13,81.03,808
2558.4,1.43,55.16,0.44,51.61,414
1177.63,0.69,93.35,0.3,93.93,379
4802.17,1.31,63.42,0.45,57.16,635
7735.74,0.84,95.22,0.43,103.53,709
9775.91,0.87,82.14,0.1,75.76,837
1461.51,1.36,19.55,0.17,26.82,543
8073.66,1.02,41.58,0.37,44.77,761
4318.07,1.22,10.02,0.03,13.0,699
2383.58,0.82,55.26,0.42,49.81,562
2730.75,1.28,53.62,0.01,52.93,530
9314.95,1.23,77.58,0.19,75.76,781
8284.22,1.46,41.42,0.45,32.36,905
3805.56,0.69,24.03,0.23,28.75,599
9461.71,0.74,68.86,0.43,68.22,749
1947.28,1.49,98.25,0.0,106.52,430
3902.83,1.14,95.43,0.43,108.21,466
6876.29,0.63,43.47,0.32,35.82,794
9994.77,1.24,31.92,0.0,31.95,1012
5190.78,0.67,53.22,0.14,55.31,664
8296.43,1.01,30.44,0.02,36.14,906
9242.79,1.45,39.43,0.25,41.48,876
1086.66,1.01,13.06,0.1,8.97,633
3600.47,1.1,67.79,0.42,70.93,591
1903.24,0.93,18.89,0.42,21.77,505
7984.54,1.31,80.27,0.46,83.32,733
6103.45,0.69,51.78,0.01,49.01,770
1860.04,1.02,74.94,0.42,74.52,541
4786.52,0.85,82.6,0.07,84.49,589
5625.72,1.35,42.24,0.44,37.33,771
7279.76,0.96,41.52,0.17,35.38,787
8015.36,0.73,67.01,0.1,62.56,833
1790.85,1.39,26.66,0.18,32.16,535
5388.81,1.04,92.91,0.26,93.66,592
2450.11,1.34,80.24,0.36,83.13,447
7779.3,0.88,41.36,0.41,26.85,837
6919.02,1.46,27.32,0.31,25.7,760
7507.01,1.19,68.85,0.4,63.05,868
1674.95,1.46,10.19,0.2,8.03,686
5592.92,0.77,13.26,0.38,7.89,828
8565.23,1.1,34.53,0.26,32.88,915
7420.07,0.68,71.49,0.1,64.77,819
8755.73,0.55,54.96,0.14,53.51,828
2854.94,0.65,43.25,0.15,48.97,531
3582.11,1.24,54.83,0.25,54.66,597
4971.51,1.36,27.42,0.09,27.81,719
5709.31,0.56,39.52,0.06,45.06,750
3269.47,0.86,36.0,0.01,38.03,640
4431.14,1.02,25.84,0.01,20.72,683
7183.38,0.96,46.13,0.38,47.9,864
6808.43,0.56,12.9,0.04,13.78,806
1994.26,0.78,38.88,0.17,37.7,494
9871.32,0.96,59.77,0.38,56.71,870
6064.71,0.53,82.53,0.24,75.02,696
5352.06,1.06,65.38,0.49,56.47,751
9705.22,1.24,17.47,0.13,15.31,933
2262.96,0.7,86.38,0.31,87.68,446
5893.06,0.98,95.34,0.5,99.01,553
8245.7,0.93,14.59,0.07,19.53,946
4590.13,0.83,81.0,0.37,78.34,568
7626.74,1.21,77.01,0.43,82.63,719
9092.47,1.26,86.83,0.21,86.34,745
3354.88,0.76,38.26,0.15,42.91,562
3173.14,1.49,59.41,0.07,57.25,530
4246.17,0.98,72.8,0.22,75.03,551
4765.97,1.46,36.23,0.45,37.91,808
1999.4,0.59,10.76,0.02,12.11,606
3081.6,1.34,86.89,0.4,90.3,495
8859.05,1.08,97.04,0.1,94.69,800
6099.32,1.46,98.08,0.33,94.88,615
3410.38,1.15,31.32,0.46,32.43,618
9492.35,1.19,46.74,0.27,45.79,889
7968.8,1.14,14.33,0.42,7.12,892
4261.87,0.67,86.87,0.12,84.97,596
7888.99,1.11,46.21,0.01,52.34,843
6364.47,0.9,33.34,0.26,25.26,794
7154.37,1.22,22.93,0.41,30.04,808
3893.04,0.84,43.92,0.07,47.11,572
2885.46,1.25,78.81,0.29,85.14,478
3282.23,1.46,31.36,0.11,22.6,647
1753.61,0.62,86.38,0.14,87.67,527
5239.34,1.04,88.06,0.31,96.53,528
4656.1,1.15,58.93,0.49,58.58,629
1022.86,0.91,50.34,0.42,44.35,430
8707.3,1.31,65.71,0.32,57.44,904
7136.82,1.38,40.82,0.37,48.62,848
5020.67,1.04,11.88,0.12,7.96,732
9703.19,0.95,70.44,0.46,69.64,856
9464.87,1.23,82.11,0.28,74.35,845
1855.87,0.62,64.75,0.07,58.45,427
6536.25,1.1,10.32,0.46,11.58,851
8353.2,0.75,67.63,0.18,69.79,797
2556.57,1.45,46.27,0.16,35.42,609
2151.66,1.09,30.08,0.12,33.38,535
3338.0,1.39,34.29,0.38,34.17,589
3517.04,0.79,89.41,0.5,93.77,448
9684.86,1.02,72.12,0.11,71.33,805
8024.3,0.72,45.12,0.46,45.69,740
1537.64,1.28,35.61,0.11,36.94,567
8078.33,0.98,54.51,0.48,55.44,784
2526.76,0.64,89.0,0.12,86.66,483
4215.18,0.67,14.85,0.09,10.24,684
3866.68,1.28,56.01,0.05,57.07,630
3451.43,0.59,92.57,0.13,99.35,493
3778.82,0.98,52.59,0.18,46.75,672
7787.81,0.76,84.0,0.14,78.51,710
3398.99,1.42,31.79,0.39,21.53,740
8206.52,0.73,48.5,0.41,55.28,857
1819.15,0.67,94.07,0.41,86.29,472
6356.53,0.95,35.29,0.5,33.7,677
8767.01,1.17,30.07,0.48,32.5,798
1713.67,1.19,62.5,0.0,69.43,556
6713.99,1.15,74.11,0.1,81.16,762
5604.55,0.82,65.53,0.5,64.53,609
3987.47,0.53,78.22,0.19,80.89,565
1906.07,1.16,93.33,0.44,89.19,462
7088.37,1.4,53.2,0.04,47.08,734
3784.4,0.82,54.89,0.02,55.72,549
4050.27,0.65,49.98,0.27,40.1,491
7458.33,0.8,75.69,0.04,73.92,739
9508.18,1.06,50.27,0.29,47.16,974
4002.74,1.27,28.15,0.12,30.73,615
7720.6,1.18,62.14,0.05,56.11,833
9609.48,1.06,20.81,0.19,19.59,1032
1880.44,1.38,93.41,0.02,92.42,403
5762.82,1.27,91.41,0.49,88.25,692
1100.48,0.7,99.65,0.09,99.99,268
8426.6,1.23,68.33,0.33,77.18,749
3582.02,0.76,76.45,0.39,70.71,606
3994.91,1.49,71.93,0.1,69.14,522
7185.58,0.78,87.56,0.12,88.85,655
8102.62,0.57,35.94,0.14,31.34,894
4599.91,1.14,48.18,0.0,42.86,691
6989.68,1.13,71.35,0.22,70.36,732
9607.19,1.26,10.34,0.47,4.6,1042
8982.12,1.31,23.76,0.09,22.39,830
7311.65,1.47,54.88,0.5,47.44,689
9487.58,1.26,19.32,0.2,10.4,1042
8883.44,1.35,55.16,0.45,52.57,826
7561.08,1.44,80.38,0.06,72.24,757
9255.23,0.76,76.29,0.28,77.26,783
8356.51,0.69,30.16,0.13,31.18,844
5520.29,1.05,33.57,0.03,33.33,740
5520.54,0.86,28.37,0.01,31.56,794
1079.12,0.54,92.01,0.11,98.57,311
1272.25,1.32,86.94,0.02,85.0,366
7716.05,0.72,27.33,0.08,24.91,853
5992.92,0.95,88.78,0.21,83.28,661
7848.62,1.27,70.0,0.13,70.88,756
9546.97,1.08,64.82,0.02,62.98,852
5072.78,1.48,89.75,0.24,87.8,655
1796.01,1.34,74.29,0.07,73.44,457
6639.03,1.34,61.49,0.2,68.06,660
1897.6,1.3,48.15,0.43,52.37,446
6591.73,1.25,38.1,0.49,37.93,768
5749.65,1.08,34.46,0.3,34.08,809
7409.95,1.27,58.38,0.09,62.98,794
4158.64,1.11,41.8,0.27,47.18,653
2294.76,0.93,11.07,0.24,9.18,618
3125.89,1.03,55.03,0.01,56.54,607
7152.71,1.04,68.28,0.03,73.58,731
5303.49,1.49,70.5,0.1,69.41,630
5867.36,0.99,69.71,0.13,70.11,624
3906.99,1.27,90.15,0.01,90.8,459
8530.32,1.09,47.52,0.08,38.31,890
9995.1,0.97,99.9,0.37,95.69,762
3809.85,1.38,98.94,0.01,103.18,538
7467.86,1.16,12.13,0.36,6.74,910
2539.9,1.34,75.34,0.38,81.99,410
7681.89,1.41,84.32,0.4,88.2,718
4877.66,1.2,49.59,0.23,47.42,599
6447.75,0.7,68.15,0.36,66.33,758
3138.05,1.36,57.07,0.34,62.5,506
8664.91,0.59,26.66,0.17,28.85,872
2560.02,0.62,44.39,0.12,46.14,500
9357.45,0.93,93.64,0.18,88.01,765
1551.24,0.55,22.58,0.08,18.95,608
3591.83,0.55,25.31,0.36,24.36,695
6066.51,1.49,32.42,0.3,36.03,772
8726.22,1.2,88.27,0.11,89.32,757
6193.22,1.28,84.75,0.33,83.92,715
2945.02,1.37,55.64,0.06,57.93,567
8731.3,0.54,86.24,0.13,86.31,803
6365.46,0.93,74.89,0.31,77.19,632
3091.12,1.35,86.35,0.13,79.0,520
6056.59,1.25,16.58,0.08,18.58,787
7077.69,0.62,84.98,0.43,90.59,643
7124.75,1.44,22.93,0.28,28.1,874
7516.04,1.33,57.75,0.46,65.97,733
9061.64,0.9,96.12,0.24,94.31,731
8423.4,1.44,80.16,0.33,77.16,811
6469.27,1.31,80.3,0.13,76.84,767
1289.49,0.64,86.28,0.07,88.02,425
7745.7,0.88,80.56,0.22,81.21,716
9774.63,0.89,42.19,0.22,45.77,886
3750.1,1.44,94.19,0.1,102.06,497
6462.09,0.97,79.74,0.13,79.42,637
7918.0,1.01,12.13,0.41,13.11,858
6751.8,0.66,38.15,0.38,43.75,663
9302.94,0.77,93.54,0.43,92.08,791
5260.06,0.78,46.84,0.03,45.81,660
5786.62,1.34,73.49,0.24,67.23,733
1344.19,0.9,96.98,0.11,93.67,429
9101.99,0.87,92.41,0.3,94.57,815
3360.55,1.06,87.05,0.25,96.29,464
9805.79,0.76,85.98,0.34,84.94,938
2818.96,0.54,43.92,0.3,46.14,519
3281.1,1.05,64.97,0.3,63.81,536
5361.63,0.88,72.62,0.32,62.36,631
6944.5,0.97,97.11,0.18,89.91,669
4965.98,1.16,80.16,0.08,83.91,648
4166.35,1.37,71.24,0.47,69.69,653
5860.78,0.83,56.11,0.45,59.2,702
9624.68,1.38,49.84,0.49,51.99,876
9657.57,1.13,48.0,0.37,50.33,944
3952.4,1.44,53.98,0.14,49.66,726
7121.43,1.06,31.47,0.32,32.67,766
7497.21,1.25,81.96,0.13,88.05,637
6880.75,0.54,29.53,0.46,31.13,742
2017.09,0.56,13.67,0.03,21.09,532
5855.28,0.59,16.22,0.1,18.33,696
7869.26,1.37,25.69,0.44,29.53,810
2807.29,0.67,98.19,0.26,103.05,487
4133.88,0.69,59.13,0.09,55.83,686
2834.2,0.56,47.23,0.21,53.08,666
8982.36,1.36,69.5,0.04,67.12,844
8726.78,0.59,61.97,0.01,67.91,813
2522.83,1.18,77.85,0.03,71.03,480
7844.95,0.86,52.47,0.24,56.19,694
4275.78,0.79,33.96,0.34,28.26,561
7175.54,1.32,50.89,0.4,47.82,747
5440.31,0.86,12.93,0.09,11.44,838
5247.81,0.53,39.76,0.12,49.04,658
8931.56,0.7,82.99,0.04,79.83,818
6732.68,0.92,61.43,0.08,62.02,714
3121.91,0.61,16.95,0.1,18.63,705
1996.83,0.61,59.93,0.49,57.29,534
9400.66,0.71,69.02,0.5,71.75,779
2380.47,1.04,12.77,0.03,13.61,687
7606.69,1.21,62.68,0.31,58.91,833
5462.65,1.16,65.84,0.03,69.03,671
2260.59,0.5,64.2,0.29,70.77,438
7989.9,0.95,86.25,0.11,86.75,681
9140.36,0.94,55.51,0.31,55.77,923
2093.56,0.72,77.16,0.35,75.56,505
1603.8,1.1,83.57,0.18,83.74,388
8648.65,0.76,40.38,0.33,36.51,839
5508.58,1.49,54.87,0.12,55.06,825
7070.82,1.19,95.13,0.0,97.31,732
4973.32,1.42,98.14,0.17,104.3,595
4711.85,0.56,57.99,0.34,61.01,601
3696.93,0.88,71.15,0.48,75.64,547
6066.35,0.58,44.95,0.16,38.38,815
2438.27,1.13,30.2,0.34,26.79,592
7455.08,0.65,31.6,0.2,35.44,821
5944.87,0.79,76.38,0.35,76.64,596
8627.69,1.01,87.73,0.23,90.51,813
9289.13,1.45,69.52,0.43,55.46,906
9105.28,1.44,23.17,0.25,26.65,1019
6411.08,0.99,30.23,0.3,21.95,791
3868.61,0.89,52.97,0.28,58.63,522
4214.53,0.84,37.98,0.02,49.16,465
6872.82,1.46,84.65,0.14,78.23,571
7407.7,1.24,17.67,0.42,15.92,921
2451.57,1.06,71.33,0.27,67.74,646
9981.54,0.59,71.3,0.03,73.16,845
1967.53,0.65,13.8,0.04,9.62,498
6463.83,1.36,58.96,0.36,57.41,723
5779.21,1.46,49.5,0.35,42.76,733
6318.89,1.31,79.79,0.34,82.62,668
5803.88,0.93,86.56,0.11,85.83,683
1521.19,0.74,73.36,0.02,67.74,382
9963.33,0.64,76.95,0.03,73.42,930
9831.49,0.65,55.89,0.25,51.8,836
5719.17,0.87,84.12,0.48,86.05,521
2875.14,1.24,21.04,0.14,22.52,629
2646.48,1.22,33.59,0.44,32.88,650
1513.44,0.94,22.32,0.35,25.35,593
6506.73,0.88,98.16,0.25,96.24,677
5304.13,0.89,55.82,0.3,61.11,689
4746.81,1.3,39.92,0.13,41.4,708
5726.92,0.64,12.82,0.09,7.6,833
8855.68,0.64,66.13,0.08,68.44,810
1636.47,0.6,36.99,0.19,48.04,514
5896.8,1.41,74.74,0.39,75.22,670
7309.15,0.56,42.72,0.44,43.94,836
9736.2,1.18,11.69,0.01,16.62,978
7657.23,0.98,60.35,0.22,58.89,770
5933.03,0.63,16.83,0.02,12.83,820
7900.92,0.94,17.62,0.48,14.81,836
9973.52,0.79,21.85,0.03,20.51,1075
8998.61,0.95,63.22,0.42,58.58,912
1801.87,1.4,85.86,0.06,87.56,473
6173.45,0.7,67.05,0.47,77.62,682
8078.27,0.79,97.73,0.13,102.0,685
7046.88,1.32,86.62,0.12,85.35,630
4752.71,1.11,88.06,0.48,87.59,565
3902.0,0.67,19.94,0.17,16.78,745
6643.04,1.43,79.45,0.31,84.57,724
4711.32,0.99,17.35,0.27,22.47,676
4527.98,1.45,54.26,0.27,54.27,675
8530.68,0.52,89.3,0.46,90.69,703
3840.9,0.92,30.45,0.48,33.98,640
6804.32,0.93,16.89,0.43,19.37,792
8860.9,0.81,75.34,0.16,75.0,863
6595.95,0.76,65.76,0.14,65.73,733
5435.09,0.71,95.48,0.11,98.72,580
1317.72,1.1,90.71,0.1,87.82,432
7134.15,1.44,37.32,0.01,36.64,792
9977.73,1.24,85.19,0.21,82.05,938
8275.87,0.77,53.63,0.22,51.14,754
6710.2,1.07,74.7,0.29,71.86,718
5222.3,1.19,13.19,0.18,14.1,663
3018.92,1.0,57.71,0.32,59.87,472
7228.98,1.09,40.44,0.08,43.64,762
2595.72,1.09,77.82,0.3,72.62,518
8983.44,1.2,19.19,0.24,8.43,986
4185.9,0.94,78.73,0.13,71.73,561
4598.17,1.23,77.27,0.03,76.45,553
2944.37,1.38,48.87,0.33,44.2,633
5334.96,0.78,58.65,0.09,57.3,672
7124.09,0.81,50.18,0.07,39.62,811
3725.01,0.88,39.87,0.48,38.15,651
7316.54,0.7,91.02,0.41,91.28,783
6585.24,1.47,83.27,0.04,92.19,609
4351.49,0.99,37.23,0.03,44.86,546
3815.24,0.81,22.97,0.08,12.98,765
8751.96,1.1,98.37,0.24,103.87,754
1107.42,1.27,38.58,0.12,38.29,391
7443.15,0.83,99.35,0.02,89.14,587
4755.28,0.68,63.48,0.21,64.94,680
7459.23,1.45,49.4,0.32,40.86,804
5567.62,1.49,58.04,0.36,58.08,594
1754.75,0.78,51.26,0.35,50.88,439
9838.47,0.98,75.87,0.48,78.41,905
1774.41,0.53,61.33,0.24,62.14,531
2425.91,1.31,76.32,0.05,78.52,523
4783.02,0.54,24.06,0.16,22.88,737
9501.61,1.27,50.45,0.44,50.2,885
3637.65,0.78,10.5,0.3,10.99,611
6117.96,1.44,81.41,0.35,76.63,725
5692.93,0.75,68.4,0.18,75.63,616
3971.33,1.5,25.75,0.32,16.94,764
7266.99,0.64,79.41,0.2,93.94,691
5513.16,1.4,13.28,0.22,7.85,749
6204.58,0.66,71.26,0.28,72.39,685
2891.4,1.33,74.78,0.32,68.78,554
9338.94,0.79,12.37,0.36,15.29,980
1995.14,0.94,50.24,0.49,50.45,500
7212.42,1.02,52.31,0.06,51.43,867
8973.06,1.4,53.43,0.07,65.68,791
1756.19,0.67,46.13,0.1,41.02,482
1258.77,1.45,32.23,0.45,39.26,501
3998.38,0.71,45.16,0.15,40.52,634
8109.53,1.15,63.97,0.15,71.44,819
7456.3,1.21,93.56,0.44,97.48,705
8399.41,1.32,66.72,0.43,76.51,748
4577.49,1.48,37.12,0.17,38.66,710
9943.83,0.56,66.18,0.27,64.61,821
4294.95,1.28,10.33,0.36,4.05,810
8248.45,0.88,21.0,0.02,25.35,891
4157.26,1.2,28.58,0.3,22.68,642
2965.99,0.78,91.78,0.1,94.93,422
4030.02,1.44,48.39,0.49,45.6,616
2734.1,1.25,54.4,0.42,54.07,586
2162.0,0.91,52.71,0.27,53.77,527
4275.68,1.47,45.73,0.05,51.3,633
2321.15,1.29,68.83,0.33,74.11,451
5520.96,1.22,40.17,0.3,37.66,732
1318.71,1.33,60.96,0.48,55.78,392
4881.95,1.15,71.97,0.2,76.65,608
9622.05,0.97,13.93,0.31,14.05,931
4229.6,0.79,28.13,0.22,22.1,678
2238.77,0.61,85.53,0.27,85.16,456
3746.77,0.91,10.02,0.04,6.97,672
8121.5,0.97,22.96,0.24,14.68,903
3822.93,1.44,34.38,0.36,38.78,632
